   97.5000   26.5000   80.9588
   97.5000   26.4667   81.2083
   97.5000   26.4333   79.8251
   97.5000   26.4000   76.1612
   97.5000   26.3667   70.8835
   97.5000   26.3333   65.9939
   97.5000   26.3000   62.7452
   97.5000   26.2667   61.2856
   97.5000   26.2333   61.4819
   97.5000   26.2000   63.0683
   97.5000   26.1667   65.9563
   97.5000   26.1333   70.7239
   97.5000   26.1000   82.9747
   97.5000   26.0667   87.1988
   97.5000   26.0333   92.0678
   97.5000   26.0000   97.5252
   97.5000   25.9667  103.6910
   97.5000   25.9333  110.8349
   97.5000   25.9000  119.0405
   97.5000   25.8667  115.3252
   97.5000   25.8333  121.3508
   97.5000   25.8000  127.7672
   97.5000   25.7667  132.8535
   97.5000   25.7333  136.6442
   97.5000   25.7000  139.3471
   97.5000   25.6667  141.3016
   97.5000   25.6333  143.1706
   97.5000   25.6000  147.2077
   97.5000   25.5667  146.7979
   97.5000   25.5333  145.3522
   97.5000   25.5000  143.2756
   97.5000   25.4667  140.5635
   97.5000   25.4333  137.8038
   97.5000   25.4000  134.8498
   97.5000   25.3667  132.6633
   97.5000   25.3333  129.3214
   97.5000   25.3000  125.4069
   97.5000   25.2667  121.4454
   97.5000   25.2333  117.5849
   97.5000   25.2000  113.7361
   97.5000   25.1667  109.6687
   97.5000   25.1333  106.2822
   97.5000   25.1000  106.7408
   97.5000   25.0667  102.3750
   97.5000   25.0333   98.3902
   97.5000   25.0000   95.0135
   97.5000   24.9667   91.7772
   97.5000   24.9333   88.4916
   97.5000   24.9000   84.8188
   97.5000   24.8667   79.9262
   97.5000   24.8333   75.4277
   97.5000   24.8000   71.5254
   97.5000   24.7667   68.5510
   97.5000   24.7333   66.0974
   97.5000   24.7000   64.5763
   97.5000   24.6667   63.3856
   97.5000   24.6333   62.2307
   97.5000   24.6000   60.7778
   97.5000   24.5667   60.0239
   97.5000   24.5333   59.5459
   97.5000   24.5000   59.8940
   97.5000   24.4667   61.0094
   97.5000   24.4333   63.4354
   97.5000   24.4000   66.9645
   97.5000   24.3667   71.1327
   97.5000   24.3333   76.1854
   97.5000   24.3000   78.2692
   97.5000   24.2667   79.5107
   97.5000   24.2333   81.1587
   97.5000   24.2000   83.3365
   97.5000   24.1667   85.2051
   97.5000   24.1333   85.1897
   97.5000   24.1000   85.4162
   97.5000   24.0667   85.4031
   97.5000   24.0333   85.2129
   97.5000   24.0000   84.9929
   97.5000   23.9667   84.7217
   97.5000   23.9333   84.3187
   97.5000   23.9000   83.7793
   97.5000   23.8667   80.2437
   97.5000   23.8333   78.8518
   97.5000   23.8000   77.8378
   97.5000   23.7667   76.9936
   97.5000   23.7333   76.5148
   97.5000   23.7000   76.2652
   97.5000   23.6667   76.0286
   97.5000   23.6333   76.1461
   97.5000   23.6000   77.8222
   97.5000   23.5667   77.5105
   97.5000   23.5333   77.1220
   97.5000   23.5000   76.7185
   97.5333   26.5000   81.4191
   97.5333   26.4667   81.7871
   97.5333   26.4333   80.5231
   97.5333   26.4000   77.0785
   97.5333   26.3667   71.9498
   97.5333   26.3333   67.1415
   97.5333   26.3000   64.2329
   97.5333   26.2667   63.0749
   97.5333   26.2333   63.4465
   97.5333   26.2000   65.1550
   97.5333   26.1667   68.1394
   97.5333   26.1333   73.2094
   97.5333   26.1000   84.9436
   97.5333   26.0667   90.0134
   97.5333   26.0333   95.0482
   97.5333   26.0000  100.5816
   97.5333   25.9667  106.7791
   97.5333   25.9333  113.8102
   97.5333   25.9000  121.2872
   97.5333   25.8667  117.4599
   97.5333   25.8333  121.7327
   97.5333   25.8000  129.0928
   97.5333   25.7667  135.0949
   97.5333   25.7333  138.7381
   97.5333   25.7000  140.3694
   97.5333   25.6667  141.1245
   97.5333   25.6333  144.0399
   97.5333   25.6000  148.5447
   97.5333   25.5667  147.9743
   97.5333   25.5333  146.3050
   97.5333   25.5000  143.9418
   97.5333   25.4667  140.9841
   97.5333   25.4333  137.8580
   97.5333   25.4000  134.4560
   97.5333   25.3667  131.9921
   97.5333   25.3333  128.4165
   97.5333   25.3000  124.1168
   97.5333   25.2667  119.7817
   97.5333   25.2333  115.7655
   97.5333   25.2000  111.8141
   97.5333   25.1667  107.7669
   97.5333   25.1333  104.2419
   97.5333   25.1000  104.2370
   97.5333   25.0667  100.1861
   97.5333   25.0333   96.3704
   97.5333   25.0000   93.1318
   97.5333   24.9667   90.1711
   97.5333   24.9333   87.2473
   97.5333   24.9000   83.7659
   97.5333   24.8667   79.9641
   97.5333   24.8333   76.0981
   97.5333   24.8000   72.6799
   97.5333   24.7667   69.6497
   97.5333   24.7333   67.3762
   97.5333   24.7000   66.1819
   97.5333   24.6667   64.9865
   97.5333   24.6333   63.6163
   97.5333   24.6000   61.9836
   97.5333   24.5667   60.9758
   97.5333   24.5333   60.3582
   97.5333   24.5000   60.5557
   97.5333   24.4667   61.5298
   97.5333   24.4333   63.8780
   97.5333   24.4000   67.2875
   97.5333   24.3667   70.7216
   97.5333   24.3333   74.6197
   97.5333   24.3000   77.2716
   97.5333   24.2667   79.0491
   97.5333   24.2333   80.7121
   97.5333   24.2000   82.2510
   97.5333   24.1667   83.4422
   97.5333   24.1333   84.3411
   97.5333   24.1000   84.8546
   97.5333   24.0667   85.0798
   97.5333   24.0333   84.8637
   97.5333   24.0000   84.5586
   97.5333   23.9667   84.1635
   97.5333   23.9333   83.6056
   97.5333   23.9000   82.6178
   97.5333   23.8667   79.0447
   97.5333   23.8333   77.4149
   97.5333   23.8000   76.2257
   97.5333   23.7667   75.2893
   97.5333   23.7333   74.7720
   97.5333   23.7000   74.5166
   97.5333   23.6667   74.3666
   97.5333   23.6333   74.6166
   97.5333   23.6000   76.4691
   97.5333   23.5667   76.3742
   97.5333   23.5333   76.1433
   97.5333   23.5000   75.9806
   97.5667   26.5000   80.3693
   97.5667   26.4667   80.8886
   97.5667   26.4333   79.8936
   97.5667   26.4000   76.6930
   97.5667   26.3667   71.9352
   97.5667   26.3333   67.5080
   97.5667   26.3000   64.8947
   97.5667   26.2667   63.9782
   97.5667   26.2333   64.5548
   97.5667   26.2000   66.4729
   97.5667   26.1667   69.6763
   97.5667   26.1333   74.9686
   97.5667   26.1000   87.0168
   97.5667   26.0667   92.1982
   97.5667   26.0333   97.3390
   97.5667   26.0000  102.8912
   97.5667   25.9667  109.0570
   97.5667   25.9333  115.9753
   97.5667   25.9000  123.3120
   97.5667   25.8667  119.7354
   97.5667   25.8333  125.2992
   97.5667   25.8000  131.2732
   97.5667   25.7667  136.0082
   97.5667   25.7333  139.4173
   97.5667   25.7000  141.6704
   97.5667   25.6667  143.1847
   97.5667   25.6333  144.5443
   97.5667   25.6000  148.0833
   97.5667   25.5667  147.1447
   97.5667   25.5333  145.1624
   97.5667   25.5000  142.4832
   97.5667   25.4667  139.1626
   97.5667   25.4333  135.6551
   97.5667   25.4000  131.7782
   97.5667   25.3667  128.5990
   97.5667   25.3333  124.4077
   97.5667   25.3000  119.7335
   97.5667   25.2667  115.2119
   97.5667   25.2333  111.0142
   97.5667   25.2000  106.9214
   97.5667   25.1667  102.7856
   97.5667   25.1333   99.3308
   97.5667   25.1000   99.6831
   97.5667   25.0667   95.5940
   97.5667   25.0333   91.8863
   97.5667   25.0000   88.8923
   97.5667   24.9667   86.3101
   97.5667   24.9333   84.0101
   97.5667   24.9000   81.4501
   97.5667   24.8667   78.2622
   97.5667   24.8333   75.1212
   97.5667   24.8000   72.3057
   97.5667   24.7667   69.8872
   97.5667   24.7333   67.7977
   97.5667   24.7000   66.5987
   97.5667   24.6667   65.3303
   97.5667   24.6333   63.9031
   97.5667   24.6000   62.0869
   97.5667   24.5667   60.9888
   97.5667   24.5333   60.1444
   97.5667   24.5000   60.2023
   97.5667   24.4667   61.0244
   97.5667   24.4333   63.1968
   97.5667   24.4000   66.2737
   97.5667   24.3667   69.4245
   97.5667   24.3333   73.0153
   97.5667   24.3000   75.4495
   97.5667   24.2667   77.1553
   97.5667   24.2333   78.7522
   97.5667   24.2000   80.2615
   97.5667   24.1667   81.4761
   97.5667   24.1333   82.4689
   97.5667   24.1000   83.1055
   97.5667   24.0667   83.3922
   97.5667   24.0333   83.1397
   97.5667   24.0000   82.7582
   97.5667   23.9667   82.2171
   97.5667   23.9333   81.5099
   97.5667   23.9000   80.1737
   97.5667   23.8667   76.3234
   97.5667   23.8333   74.4093
   97.5667   23.8000   73.0019
   97.5667   23.7667   71.8798
   97.5667   23.7333   71.3229
   97.5667   23.7000   71.1554
   97.5667   23.6667   71.1204
   97.5667   23.6333   71.5035
   97.5667   23.6000   73.6723
   97.5667   23.5667   73.7072
   97.5667   23.5333   73.7149
   97.5667   23.5000   73.8283
   97.6000   26.5000   77.5741
   97.6000   26.4667   78.2327
   97.6000   26.4333   77.4897
   97.6000   26.4000   74.7051
   97.6000   26.3667   70.5142
   97.6000   26.3333   66.6077
   97.6000   26.3000   64.3843
   97.6000   26.2667   63.7329
   97.6000   26.2333   64.5715
   97.6000   26.2000   66.7238
   97.6000   26.1667   70.1651
   97.6000   26.1333   75.6750
   97.6000   26.1000   87.8802
   97.6000   26.0667   93.2112
   97.6000   26.0333   98.4306
   97.6000   26.0000  104.0094
   97.6000   25.9667  110.0637
   97.6000   25.9333  116.8283
   97.6000   25.9000  123.9054
   97.6000   25.8667  120.0577
   97.6000   25.8333  125.2960
   97.6000   25.8000  130.9250
   97.6000   25.7667  135.3773
   97.6000   25.7333  138.4763
   97.6000   25.7000  140.4071
   97.6000   25.6667  141.5288
   97.6000   25.6333  142.3579
   97.6000   25.6000  145.3118
   97.6000   25.5667  143.9380
   97.6000   25.5333  141.5648
   97.6000   25.5000  138.5166
   97.6000   25.4667  134.8053
   97.6000   25.4333  130.8237
   97.6000   25.4000  126.1768
   97.6000   25.3667  122.0036
   97.6000   25.3333  117.0234
   97.6000   25.3000  111.7838
   97.6000   25.2667  106.9286
