   859    3.5311    0.0450       018
  120.4000   23.9000  119.9000   26.2000    3.4992
  115.8000   27.4000  116.2000   23.8000    3.5097
  115.6000   25.0000  116.2000   23.8000    3.4482
  119.6000   28.0000  116.2000   23.8000    3.5141
  116.6000   27.5000  116.2000   23.8000    3.5298
  119.1000   27.6000  116.2000   23.8000    3.5074
  116.3000   26.3000  116.2000   23.8000    3.5664
  115.7000   27.9000  116.2000   23.8000    3.5341
  118.0000   28.4000  116.2000   23.8000    3.4996
  115.8000   25.6000  116.2000   23.8000    3.4912
  116.2000   28.2000  116.2000   23.8000    3.5219
  118.4000   24.5000  116.2000   23.8000    3.5222
  116.3000   26.3000  116.6000   24.7000    3.5219
  115.8000   27.4000  116.6000   24.7000    3.5252
  115.8000   25.6000  116.6000   24.7000    3.4854
  116.1000   24.3000  116.6000   24.7000    3.6388
  116.2000   28.2000  116.6000   24.7000    3.5368
  118.9000   27.4000  116.6000   24.7000    3.5164
  118.1000   26.0000  116.6000   24.7000    3.5049
  119.6000   28.0000  116.6000   24.7000    3.5117
  116.6000   23.7000  116.6000   24.7000    3.6612
  119.1000   27.6000  116.6000   24.7000    3.5185
  118.0000   28.4000  116.6000   24.7000    3.4944
  116.2000   23.8000  116.6000   24.7000    3.5231
  115.6000   25.0000  116.6000   24.7000    3.5299
  118.4000   24.5000  116.6000   24.7000    3.5308
  115.7000   27.9000  116.6000   24.7000    3.5020
  116.5000   25.0000  118.9000   26.4000    3.4806
  115.8000   27.4000  118.9000   26.4000    3.5349
  116.6000   23.7000  118.9000   26.4000    3.5290
  115.6000   25.0000  118.9000   26.4000    3.4800
  118.6000   24.9000  118.9000   26.4000    3.5456
  117.2000   26.9000  118.9000   26.4000    3.5165
  117.4000   26.0000  118.9000   26.4000    3.5674
  119.8000   25.5000  118.9000   26.4000    3.5891
  116.6000   27.5000  118.9000   26.4000    3.5402
  116.2000   28.2000  118.9000   26.4000    3.5297
  119.5000   27.4000  118.9000   26.4000    3.5575
  117.3000   24.4000  118.9000   26.4000    3.5190
  115.7000   27.9000  118.9000   26.4000    3.5426
  116.2000   23.8000  118.9000   26.4000    3.5417
  118.0000   28.4000  118.9000   26.4000    3.5058
  118.5000   27.9000  118.9000   26.4000    3.5294
  119.1000   27.6000  118.9000   26.4000    3.4988
  118.9000   27.4000  118.9000   26.4000    3.6717
  117.1000   25.7000  118.9000   26.4000    3.4987
  118.2000   25.3000  118.9000   26.4000    3.5150
  117.5000   27.3000  118.9000   26.4000    3.5261
  116.1000   24.3000  118.9000   26.4000    3.4963
  117.2000   26.4000  118.9000   26.4000    3.6244
  118.0000   27.7000  118.9000   26.4000    3.5220
  119.5000   25.2000  118.9000   26.4000    3.4988
  119.6000   28.0000  118.9000   26.4000    3.4823
  118.4000   24.5000  118.9000   26.4000    3.5828
  115.8000   25.6000  118.9000   26.4000    3.5376
  117.6000   24.5000  118.9000   26.4000    3.5096
  116.3000   26.3000  118.9000   26.4000    3.5245
  116.6000   24.7000  118.9000   26.4000    3.5049
  115.6000   25.0000  119.8000   25.5000    3.5375
  119.5000   27.4000  119.8000   25.5000    3.5483
  118.0000   27.7000  119.8000   25.5000    3.5189
  116.3000   26.3000  119.8000   25.5000    3.5077
  117.2000   26.9000  119.8000   25.5000    3.5830
  119.1000   27.6000  119.8000   25.5000    3.5930
  117.6000   24.5000  119.8000   25.5000    3.5565
  116.6000   24.7000  119.8000   25.5000    3.6154
  117.4000   26.0000  119.8000   25.5000    3.6082
  118.1000   26.0000  119.8000   25.5000    3.5817
  115.7000   27.9000  119.8000   25.5000    3.5599
  116.6000   27.5000  119.8000   25.5000    3.5235
  117.1000   25.7000  119.8000   25.5000    3.5387
  116.1000   24.3000  119.8000   25.5000    3.5581
  118.4000   24.5000  119.8000   25.5000    3.5600
  118.0000   28.4000  119.8000   25.5000    3.5315
  118.2000   25.3000  119.8000   25.5000    3.5342
  116.6000   23.7000  119.8000   25.5000    3.5570
  118.9000   27.4000  119.8000   25.5000    3.5364
  116.5000   25.0000  119.8000   25.5000    3.5378
  119.6000   28.0000  119.8000   25.5000    3.5523
  116.2000   28.2000  119.8000   25.5000    3.5446
  116.2000   23.8000  119.8000   25.5000    3.5263
  117.5000   27.3000  119.8000   25.5000    3.5327
  116.1000   24.3000  118.2000   25.3000    3.4766
  116.6000   27.5000  118.2000   25.3000    3.4815
  116.6000   23.7000  118.2000   25.3000    3.5490
  116.6000   24.7000  118.2000   25.3000    3.4859
  118.0000   28.4000  118.2000   25.3000    3.5474
  119.1000   27.6000  118.2000   25.3000    3.4900
  115.8000   25.6000  118.2000   25.3000    3.5604
  115.7000   27.9000  118.2000   25.3000    3.5019
  116.2000   28.2000  118.2000   25.3000    3.5103
  117.6000   24.5000  118.2000   25.3000    3.5064
  118.9000   27.4000  118.2000   25.3000    3.5100
  116.2000   23.8000  118.2000   25.3000    3.5307
  116.3000   26.3000  118.2000   25.3000    3.5345
  115.8000   27.4000  118.2000   25.3000    3.5182
  119.6000   28.0000  115.6000   25.0000    3.4803
  118.4000   24.5000  115.6000   25.0000    3.5143
  119.1000   27.6000  115.6000   25.0000    3.4870
  120.4000   23.9000  118.4000   24.5000    3.5518
  119.1000   27.6000  118.4000   24.5000    3.5987
  119.9000   26.2000  118.4000   24.5000    3.5771
  118.2000   25.3000  117.3000   24.4000    3.5038
  116.1000   24.3000  117.3000   24.4000    3.6062
  119.1000   27.6000  117.3000   24.4000    3.4893
  119.0000   25.4000  117.3000   24.4000    3.5784
  118.0000   28.4000  117.3000   24.4000    3.5183
  115.7000   27.9000  117.3000   24.4000    3.4800
  118.4000   24.5000  117.3000   24.4000    3.5518
  118.0000   27.7000  117.3000   24.4000    3.5302
  116.2000   23.8000  117.3000   24.4000    3.5349
  117.5000   27.3000  117.3000   24.4000    3.5309
  117.4000   26.0000  117.3000   24.4000    3.5928
  116.3000   26.3000  117.3000   24.4000    3.4489
  118.6000   24.9000  117.3000   24.4000    3.6331
  116.6000   27.5000  117.3000   24.4000    3.5019
  116.6000   23.7000  117.3000   24.4000    3.5715
  116.2000   28.2000  117.3000   24.4000    3.4999
  116.5000   25.0000  117.3000   24.4000    3.5852
  117.2000   26.9000  117.3000   24.4000    3.5634
  118.9000   27.4000  117.3000   24.4000    3.4863
  115.8000   27.4000  117.3000   24.4000    3.4996
  119.8000   25.5000  117.3000   24.4000    3.5994
  119.5000   27.4000  117.3000   24.4000    3.5137
  118.1000   26.0000  117.3000   24.4000    3.4769
  115.6000   25.0000  117.3000   24.4000    3.4724
  117.1000   25.7000  117.3000   24.4000    3.5923
  115.8000   25.6000  117.3000   24.4000    3.5517
  119.5000   25.2000  117.3000   24.4000    3.5463
  115.6000   25.0000  116.6000   27.5000    3.5026
  116.3000   26.3000  116.6000   27.5000    3.5610
  119.1000   27.6000  116.6000   27.5000    3.4617
  118.0000   28.4000  116.6000   27.5000    3.4910
  118.4000   24.5000  116.6000   27.5000    3.4963
  118.0000   28.4000  118.1000   26.0000    3.5118
  118.9000   27.4000  118.1000   26.0000    3.5063
  116.6000   23.7000  118.1000   26.0000    3.4835
  115.8000   27.4000  118.1000   26.0000    3.5122
  115.7000   27.9000  118.1000   26.0000    3.5321
  116.3000   26.3000  118.1000   26.0000    3.4480
  116.2000   23.8000  118.1000   26.0000    3.5146
  116.1000   24.3000  118.1000   26.0000    3.5138
  116.2000   28.2000  118.1000   26.0000    3.5042
  117.6000   24.5000  118.1000   26.0000    3.4653
  115.8000   25.6000  118.1000   26.0000    3.5542
  116.6000   27.5000  118.1000   26.0000    3.5011
  118.4000   24.5000  118.1000   26.0000    3.5495
  119.6000   28.0000  118.1000   26.0000    3.5208
  115.6000   25.0000  118.1000   26.0000    3.4801
  119.1000   27.6000  118.1000   26.0000    3.4932
  116.1000   24.3000  119.5000   25.2000    3.5604
  116.5000   25.0000  119.5000   25.2000    3.5276
  117.5000   27.3000  119.5000   25.2000    3.5416
  118.9000   27.4000  119.5000   25.2000    3.5844
  118.4000   24.5000  119.5000   25.2000    3.5899
  118.1000   26.0000  119.5000   25.2000    3.5733
  117.4000   26.0000  119.5000   25.2000    3.5510
  119.5000   27.4000  119.5000   25.2000    3.6203
  116.6000   24.7000  119.5000   25.2000    3.5784
  116.6000   27.5000  119.5000   25.2000    3.5412
  115.6000   25.0000  119.5000   25.2000    3.5436
  119.1000   27.6000  119.5000   25.2000    3.5579
  116.2000   28.2000  119.5000   25.2000    3.5331
  118.0000   27.7000  119.5000   25.2000    3.5508
  117.2000   26.9000  119.5000   25.2000    3.5473
  115.8000   27.4000  119.5000   25.2000    3.5256
  118.0000   28.4000  119.5000   25.2000    3.5450
  117.6000   24.5000  119.5000   25.2000    3.6184
  116.3000   26.3000  119.5000   25.2000    3.5342
  116.6000   23.7000  119.5000   25.2000    3.5551
  115.8000   25.6000  119.5000   25.2000    3.5030
  117.1000   25.7000  119.5000   25.2000    3.5239
  115.7000   27.9000  119.5000   25.2000    3.5340
  117.4000   26.0000  119.4000   26.0000    3.4998
  116.3000   26.3000  119.4000   26.0000    3.5065
  115.8000   27.4000  119.4000   26.0000    3.5529
  116.6000   27.5000  119.4000   26.0000    3.5434
  117.5000   27.3000  119.4000   26.0000    3.5490
  119.0000   25.4000  119.4000   26.0000    3.6542
  118.1000   26.0000  119.4000   26.0000    3.6587
  117.3000   24.4000  119.4000   26.0000    3.5749
  115.7000   27.9000  119.4000   26.0000    3.5357
  117.2000   26.9000  119.4000   26.0000    3.5542
  115.8000   25.6000  119.4000   26.0000    3.5393
  116.1000   24.3000  119.4000   26.0000    3.5048
  119.1000   27.6000  119.4000   26.0000    3.5974
  118.0000   28.4000  119.4000   26.0000    3.5076
  119.6000   28.0000  119.4000   26.0000    3.5560
  116.6000   23.7000  119.4000   26.0000    3.5906
  117.2000   26.4000  119.4000   26.0000    3.5484
  116.2000   28.2000  119.4000   26.0000    3.5341
  118.6000   24.9000  119.4000   26.0000    3.5402
  116.6000   24.7000  119.4000   26.0000    3.4864
  118.9000   26.4000  119.4000   26.0000    3.5296
  118.2000   25.3000  119.4000   26.0000    3.5882
  117.5000   25.0000  119.4000   26.0000    3.5112
  116.5000   25.0000  119.4000   26.0000    3.5239
  119.0000   25.0000  119.4000   26.0000    3.5896
  119.8000   25.5000  119.4000   26.0000    3.6455
  118.0000   27.7000  119.4000   26.0000    3.5270
  118.2000   26.6000  119.4000   26.0000    3.5555
  119.5000   27.4000  119.4000   26.0000    3.5825
  118.5000   27.9000  119.4000   26.0000    3.5305
