   826    3.6007    0.0450       020
  116.1000   24.3000  117.3000   24.4000    3.6856
  119.1000   27.6000  117.3000   24.4000    3.5656
  119.0000   25.4000  117.3000   24.4000    3.6415
  118.0000   28.4000  117.3000   24.4000    3.5958
  115.7000   27.9000  117.3000   24.4000    3.5539
  118.4000   24.5000  117.3000   24.4000    3.6559
  118.0000   27.7000  117.3000   24.4000    3.5935
  116.2000   23.8000  117.3000   24.4000    3.6113
  117.5000   27.3000  117.3000   24.4000    3.5852
  117.4000   26.0000  117.3000   24.4000    3.6618
  116.3000   26.3000  117.3000   24.4000    3.5152
  118.6000   24.9000  117.3000   24.4000    3.7338
  116.6000   27.5000  117.3000   24.4000    3.5718
  116.6000   23.7000  117.3000   24.4000    3.6792
  116.2000   28.2000  117.3000   24.4000    3.5716
  116.5000   25.0000  117.3000   24.4000    3.6774
  117.2000   26.9000  117.3000   24.4000    3.6223
  118.9000   27.4000  117.3000   24.4000    3.5656
  115.8000   27.4000  117.3000   24.4000    3.5760
  119.8000   25.5000  117.3000   24.4000    3.6997
  119.5000   27.4000  117.3000   24.4000    3.5822
  118.1000   26.0000  117.3000   24.4000    3.5581
  115.6000   25.0000  117.3000   24.4000    3.5306
  117.1000   25.7000  117.3000   24.4000    3.6534
  115.8000   25.6000  117.3000   24.4000    3.6020
  119.5000   25.2000  117.3000   24.4000    3.6381
  115.6000   25.0000  116.6000   27.5000    3.5988
  116.3000   26.3000  116.6000   27.5000    3.6531
  119.1000   27.6000  116.6000   27.5000    3.5411
  118.0000   28.4000  116.6000   27.5000    3.5718
  118.4000   24.5000  116.6000   27.5000    3.5687
  118.0000   28.4000  118.1000   26.0000    3.5924
  118.9000   27.4000  118.1000   26.0000    3.5835
  116.6000   23.7000  118.1000   26.0000    3.5531
  115.8000   27.4000  118.1000   26.0000    3.5848
  115.7000   27.9000  118.1000   26.0000    3.6017
  116.3000   26.3000  118.1000   26.0000    3.5210
  116.2000   23.8000  118.1000   26.0000    3.5793
  116.1000   24.3000  118.1000   26.0000    3.5821
  116.2000   28.2000  118.1000   26.0000    3.5718
  117.6000   24.5000  118.1000   26.0000    3.5236
  115.8000   25.6000  118.1000   26.0000    3.6118
  116.6000   27.5000  118.1000   26.0000    3.5686
  118.4000   24.5000  118.1000   26.0000    3.6174
  119.6000   28.0000  118.1000   26.0000    3.5757
  115.6000   25.0000  118.1000   26.0000    3.5648
  119.1000   27.6000  118.1000   26.0000    3.5613
  116.1000   24.3000  119.5000   25.2000    3.6299
  117.5000   27.3000  119.5000   25.2000    3.6162
  118.9000   27.4000  119.5000   25.2000    3.6443
  118.4000   24.5000  119.5000   25.2000    3.6533
  118.1000   26.0000  119.5000   25.2000    3.6312
  117.4000   26.0000  119.5000   25.2000    3.6041
  119.5000   27.4000  119.5000   25.2000    3.6926
  116.6000   24.7000  119.5000   25.2000    3.6479
  116.6000   27.5000  119.5000   25.2000    3.6085
  115.6000   25.0000  119.5000   25.2000    3.6214
  119.1000   27.6000  119.5000   25.2000    3.6016
  116.2000   28.2000  119.5000   25.2000    3.6072
  118.0000   27.7000  119.5000   25.2000    3.6210
  117.2000   26.9000  119.5000   25.2000    3.6139
  115.8000   27.4000  119.5000   25.2000    3.6018
  118.0000   28.4000  119.5000   25.2000    3.5992
  117.6000   24.5000  119.5000   25.2000    3.6732
  116.3000   26.3000  119.5000   25.2000    3.6071
  116.6000   23.7000  119.5000   25.2000    3.6321
  115.8000   25.6000  119.5000   25.2000    3.5751
  117.1000   25.7000  119.5000   25.2000    3.5895
  115.7000   27.9000  119.5000   25.2000    3.6080
  117.4000   26.0000  119.4000   26.0000    3.5881
  116.3000   26.3000  119.4000   26.0000    3.5833
  115.8000   27.4000  119.4000   26.0000    3.6370
  116.6000   27.5000  119.4000   26.0000    3.6103
  117.5000   27.3000  119.4000   26.0000    3.6130
  118.1000   26.0000  119.4000   26.0000    3.7502
  117.3000   24.4000  119.4000   26.0000    3.6398
  115.7000   27.9000  119.4000   26.0000    3.6104
  117.2000   26.9000  119.4000   26.0000    3.6292
  115.8000   25.6000  119.4000   26.0000    3.6098
  116.1000   24.3000  119.4000   26.0000    3.5772
  119.1000   27.6000  119.4000   26.0000    3.6526
  118.0000   28.4000  119.4000   26.0000    3.5807
  119.6000   28.0000  119.4000   26.0000    3.5995
  116.6000   23.7000  119.4000   26.0000    3.6483
  117.2000   26.4000  119.4000   26.0000    3.6117
  116.2000   28.2000  119.4000   26.0000    3.5955
  118.6000   24.9000  119.4000   26.0000    3.6133
  116.6000   24.7000  119.4000   26.0000    3.5484
  118.9000   26.4000  119.4000   26.0000    3.6973
  118.2000   25.3000  119.4000   26.0000    3.6667
  117.5000   25.0000  119.4000   26.0000    3.5785
  119.0000   25.0000  119.4000   26.0000    3.6852
  118.0000   27.7000  119.4000   26.0000    3.5905
  118.2000   26.6000  119.4000   26.0000    3.6340
  119.5000   27.4000  119.4000   26.0000    3.6399
  118.5000   27.9000  119.4000   26.0000    3.6046
  118.9000   27.4000  119.4000   26.0000    3.5524
  116.2000   23.8000  119.4000   26.0000    3.6002
  118.4000   24.5000  119.4000   26.0000    3.6193
  115.6000   25.0000  119.4000   26.0000    3.5829
  117.1000   25.7000  119.4000   26.0000    3.6349
  115.7000   27.9000  119.6000   26.7000    3.6091
  118.0000   28.4000  119.6000   26.7000    3.5485
  116.2000   23.8000  119.6000   26.7000    3.6087
  117.1000   25.7000  119.6000   26.7000    3.5872
  118.0000   27.7000  119.6000   26.7000    3.5293
  119.5000   25.2000  119.6000   26.7000    3.7462
  117.6000   24.5000  119.6000   26.7000    3.6151
  118.5000   27.9000  119.6000   26.7000    3.5178
  117.2000   26.9000  119.6000   26.7000    3.6317
  117.3000   24.4000  119.6000   26.7000    3.6150
  116.6000   23.7000  119.6000   26.7000    3.6203
  116.6000   27.5000  119.6000   26.7000    3.6112
  116.2000   28.2000  119.6000   26.7000    3.6069
  116.3000   26.3000  119.6000   26.7000    3.6109
  116.1000   24.3000  119.6000   26.7000    3.5726
  115.8000   25.6000  119.6000   26.7000    3.5867
  119.6000   28.0000  119.6000   26.7000    3.7146
  118.1000   26.0000  119.6000   26.7000    3.5604
  118.4000   24.5000  119.6000   26.7000    3.6126
  118.6000   24.9000  119.6000   26.7000    3.5806
  117.4000   26.0000  119.6000   26.7000    3.5922
  115.8000   27.4000  119.6000   26.7000    3.6315
  119.1000   27.6000  119.6000   26.7000    3.4979
  119.0000   25.4000  119.6000   26.7000    3.6084
  119.8000   25.5000  119.6000   26.7000    3.7478
  118.2000   26.6000  119.6000   26.7000    3.7160
  118.2000   25.3000  119.6000   26.7000    3.6115
  118.9000   27.4000  119.6000   26.7000    3.5830
  116.6000   24.7000  119.6000   26.7000    3.5661
  115.6000   25.0000  119.6000   26.7000    3.5703
  117.5000   27.3000  119.6000   26.7000    3.6195
  116.5000   25.0000  119.6000   26.7000    3.5450
  118.0000   27.7000  119.0000   25.0000    3.6208
  116.2000   23.8000  119.0000   25.0000    3.5974
  117.5000   27.3000  119.0000   25.0000    3.6094
  118.5000   27.9000  119.0000   25.0000    3.6194
  116.6000   24.7000  119.0000   25.0000    3.6508
  115.6000   25.0000  119.0000   25.0000    3.6093
  115.7000   27.9000  119.0000   25.0000    3.6040
  117.3000   24.4000  119.0000   25.0000    3.6318
  116.5000   25.0000  119.0000   25.0000    3.6711
  117.4000   26.0000  119.0000   25.0000    3.6425
  118.9000   27.4000  119.0000   25.0000    3.5622
  119.5000   27.4000  119.0000   25.0000    3.6656
  118.2000   26.6000  119.0000   25.0000    3.6123
  115.8000   27.4000  119.0000   25.0000    3.5951
  118.1000   26.0000  119.0000   25.0000    3.5958
  116.6000   23.7000  119.0000   25.0000    3.6733
  115.8000   25.6000  119.0000   25.0000    3.5877
  116.2000   28.2000  119.0000   25.0000    3.5894
  116.6000   27.5000  119.0000   25.0000    3.5780
  119.6000   28.0000  119.0000   25.0000    3.6932
  119.9000   26.4000  119.0000   25.0000    3.6050
  117.1000   25.7000  119.0000   25.0000    3.5923
  117.2000   26.4000  119.0000   25.0000    3.6151
  119.6000   26.7000  119.0000   25.0000    3.6231
  116.1000   24.3000  119.0000   25.0000    3.6110
  116.3000   26.3000  119.0000   25.0000    3.6065
  119.1000   27.6000  119.0000   25.0000    3.6571
  118.0000   28.4000  119.0000   25.0000    3.6074
  117.2000   26.9000  119.0000   25.0000    3.5845
  117.5000   27.3000  116.5000   25.0000    3.5094
  118.1000   26.0000  116.5000   25.0000    3.5322
  118.2000   25.3000  116.5000   25.0000    3.7375
  116.2000   23.8000  116.5000   25.0000    3.6008
  116.3000   26.3000  116.5000   25.0000    3.6765
  115.8000   27.4000  116.5000   25.0000    3.6099
  118.4000   24.5000  116.5000   25.0000    3.6046
  117.4000   26.0000  116.5000   25.0000    3.5245
  117.1000   25.7000  116.5000   25.0000    3.6751
  115.7000   27.9000  116.5000   25.0000    3.5989
  116.1000   24.3000  116.5000   25.0000    3.7235
  115.8000   25.6000  116.5000   25.0000    3.6824
  118.9000   27.4000  116.5000   25.0000    3.5766
  115.8000   25.6000  118.9000   27.4000    3.5620
  119.6000   28.0000  118.9000   27.4000    3.6514
  115.8000   27.4000  118.9000   27.4000    3.5920
  116.3000   26.3000  118.9000   27.4000    3.5913
  116.1000   24.3000  118.9000   27.4000    3.5728
  116.6000   23.7000  118.9000   27.4000    3.5703
  117.6000   24.5000  118.9000   27.4000    3.5663
  118.4000   24.5000  118.9000   27.4000    3.6779
  115.6000   25.0000  118.9000   27.4000    3.5730
  116.2000   23.8000  118.9000   27.4000    3.5752
  116.6000   27.5000  118.9000   27.4000    3.6233
  116.6000   27.5000  117.6000   24.5000    3.5816
  115.6000   25.0000  117.6000   24.5000    3.7055
  115.8000   25.6000  117.6000   24.5000    3.6285
  115.8000   27.4000  117.6000   24.5000    3.5568
  116.6000   23.7000  117.6000   24.5000    3.6923
  115.7000   27.9000  117.6000   24.5000    3.5311
  116.3000   26.3000  117.6000   24.5000    3.5024
  116.1000   24.3000  117.6000   24.5000    3.7305
  118.2000   25.3000  117.4000   26.0000    3.6427
  116.1000   24.3000  117.4000   26.0000    3.5560
  116.2000   28.2000  117.4000   26.0000    3.5643
  116.6000   27.5000  117.4000   26.0000    3.5191
  116.2000   23.8000  117.4000   26.0000    3.5497
  116.6000   23.7000  117.4000   26.0000    3.5598
  116.6000   24.7000  117.4000   26.0000    3.5371
  115.8000   25.6000  117.4000   26.0000    3.5801
  119.6000   28.0000  117.4000   26.0000    3.6079
  118.4000   24.5000  117.4000   26.0000    3.5397
  118.9000   27.4000  117.4000   26.0000    3.5680
  115.6000   25.0000  117.4000   26.0000    3.5194
  116.3000   26.3000  117.4000   26.0000    3.5670
  119.1000   27.6000  117.4000   26.0000    3.5796
  115.7000   27.9000  117.4000   26.0000    3.5555
  118.0000   28.4000  117.4000   26.0000    3.5849
  115.8000   27.4000  117.4000   26.0000    3.5306
  115.8000   25.6000  118.7000   26.4000    3.6140
  119.5000   27.4000  118.7000   26.4000    3.6343
  118.2000   25.3000  118.7000   26.4000    3.6059
  119.8000   25.5000  118.7000   26.4000    3.6569
  118.4000   24.5000  118.7000   26.4000    3.6393
  118.9000   27.4000  118.7000   26.4000    3.7327
  117.2000   26.9000  118.7000   26.4000    3.7201
  115.7000   27.9000  118.7000   26.4000    3.6105
  119.5000   25.2000  118.7000   26.4000    3.5588
  118.5000   27.9000  118.7000   26.4000    3.6446
  117.5000   27.3000  118.7000   26.4000    3.6766
  119.0000   25.0000  118.7000   26.4000    3.7194
  117.5000   25.0000  118.7000   26.4000    3.5653
  115.8000   27.4000  118.7000   26.4000    3.6222
  119.1000   27.6000  118.7000   26.4000    3.5786
  118.6000   24.9000  118.7000   26.4000    3.6729
  117.2000   26.4000  118.7000   26.4000    3.7591
  116.6000   27.5000  118.7000   26.4000    3.5948
  116.2000   23.8000  118.7000   26.4000    3.5527
  116.6000   24.7000  118.7000   26.4000    3.5489
  118.0000   27.7000  118.7000   26.4000    3.6554
  119.6000   28.0000  118.7000   26.4000    3.5532
  116.5000   25.0000  118.7000   26.4000    3.5752
  116.2000   28.2000  118.7000   26.4000    3.5953
  118.0000   28.4000  118.7000   26.4000    3.5719
  117.1000   25.7000  118.7000   26.4000    3.5272
  117.3000   24.4000  118.7000   26.4000    3.6036
  116.3000   26.3000  117.1000   25.7000    3.6566
  115.7000   27.9000  117.1000   25.7000    3.5433
  118.1000   26.0000  117.1000   25.7000    3.6264
  118.4000   24.5000  117.1000   25.7000    3.5863
  116.6000   27.5000  117.1000   25.7000    3.5331
  118.9000   27.4000  117.1000   25.7000    3.5840
  119.1000   27.6000  117.1000   25.7000    3.5886
  116.1000   24.3000  117.1000   25.7000    3.5412
  116.2000   23.8000  117.1000   25.7000    3.5322
  116.2000   28.2000  117.1000   25.7000    3.5486
  118.0000   28.4000  117.1000   25.7000    3.5831
  116.6000   24.7000  117.1000   25.7000    3.5534
  115.8000   27.4000  117.1000   25.7000    3.5249
  119.6000   28.0000  117.1000   25.7000    3.5856
  115.8000   25.6000  117.1000   25.7000    3.6833
  117.6000   24.5000  117.1000   25.7000    3.4980
  116.6000   23.7000  117.1000   25.7000    3.5868
  118.2000   25.3000  117.1000   25.7000    3.6707
  115.6000   25.0000  118.0000   28.4000    3.5816
  118.4000   24.5000  118.0000   28.4000    3.5764
  119.1000   27.6000  118.0000   28.4000    3.5243
  118.1000   26.0000  118.0000   27.7000    3.6827
  118.9000   27.4000  118.0000   27.7000    3.5771
  119.6000   28.0000  118.0000   27.7000    3.5076
  118.2000   25.3000  118.0000   27.7000    3.6154
  116.6000   23.7000  118.0000   27.7000    3.5815
  115.8000   27.4000  118.0000   27.7000    3.5911
  116.1000   24.3000  118.0000   27.7000    3.5647
  115.8000   25.6000  118.0000   27.7000    3.5755
  116.2000   23.8000  118.0000   27.7000    3.5759
  116.2000   28.2000  118.0000   27.7000    3.5825
  116.6000   24.7000  118.0000   27.7000    3.5572
  115.7000   27.9000  118.0000   27.7000    3.7134
  116.3000   26.3000  118.0000   27.7000    3.5672
  118.4000   24.5000  118.0000   27.7000    3.6329
  117.4000   26.0000  118.0000   27.7000    3.5665
  116.6000   27.5000  118.0000   27.7000    3.6867
  117.1000   25.7000  118.0000   27.7000    3.5574
  116.6000   27.5000  117.2000   26.4000    3.4922
  118.4000   24.5000  117.2000   26.4000    3.5519
  118.9000   27.4000  117.2000   26.4000    3.5495
  119.0000   25.4000  117.2000   26.4000    3.6527
  119.6000   26.7000  117.2000   26.4000    3.6264
  118.6000   24.9000  117.2000   26.4000    3.5893
  118.5000   27.9000  117.2000   26.4000    3.5653
  119.1000   27.6000  117.2000   26.4000    3.5478
  116.1000   24.3000  117.2000   26.4000    3.5451
  117.6000   24.5000  117.2000   26.4000    3.6422
  117.5000   27.3000  117.2000   26.4000    3.6929
  116.6000   23.7000  117.2000   26.4000    3.5870
  116.2000   28.2000  117.2000   26.4000    3.5584
  119.5000   25.2000  117.2000   26.4000    3.6197
  118.0000   27.7000  117.2000   26.4000    3.5503
  119.6000   28.0000  117.2000   26.4000    3.5566
  116.6000   24.7000  117.2000   26.4000    3.5322
  115.7000   27.9000  117.2000   26.4000    3.5421
  119.5000   27.4000  117.2000   26.4000    3.5576
  118.2000   25.3000  117.2000   26.4000    3.5326
  118.1000   26.0000  117.2000   26.4000    3.6119
  116.2000   23.8000  117.2000   26.4000    3.5549
  117.3000   24.4000  117.2000   26.4000    3.6401
  118.0000   28.4000  117.2000   26.4000    3.5695
  118.2000   26.6000  117.2000   26.4000    3.7017
  115.6000   25.0000  117.2000   26.4000    3.5496
  115.8000   25.6000  117.2000   26.4000    3.5584
  115.8000   27.4000  117.2000   26.4000    3.5728
  116.5000   25.0000  117.2000   26.4000    3.5722
  116.3000   26.3000  119.3000   25.7000    3.5437
  119.5000   27.4000  119.3000   25.7000    3.6244
  117.1000   25.7000  119.3000   25.7000    3.5839
  118.4000   24.5000  119.3000   25.7000    3.6176
  115.7000   27.9000  119.3000   25.7000    3.5985
  116.6000   27.5000  119.3000   25.7000    3.6184
  117.3000   24.4000  119.3000   25.7000    3.6255
  118.0000   27.7000  119.3000   25.7000    3.5875
  116.2000   28.2000  119.3000   25.7000    3.6087
  118.1000   26.0000  119.3000   25.7000    3.6495
  116.5000   25.0000  119.3000   25.7000    3.6539
  115.6000   25.0000  119.3000   25.7000    3.5976
  116.2000   23.8000  119.3000   25.7000    3.5899
  117.4000   26.0000  119.3000   25.7000    3.5785
  118.2000   26.6000  119.3000   25.7000    3.5870
  115.8000   25.6000  119.3000   25.7000    3.6001
  119.1000   27.6000  119.3000   25.7000    3.6159
  119.9000   26.4000  119.3000   25.7000    3.6856
  117.5000   25.0000  119.3000   25.7000    3.5881
  118.6000   24.9000  119.3000   25.7000    3.6435
  118.9000   27.4000  119.3000   25.7000    3.5686
  117.5000   27.3000  119.3000   25.7000    3.5826
  119.6000   28.0000  119.3000   25.7000    3.6198
  117.6000   24.5000  119.3000   25.7000    3.5947
  118.7000   26.4000  119.3000   25.7000    3.6587
  116.6000   23.7000  119.3000   25.7000    3.6520
  116.6000   24.7000  119.3000   25.7000    3.5769
  118.0000   28.4000  119.3000   25.7000    3.5891
  117.2000   26.4000  119.3000   25.7000    3.5779
  117.2000   26.9000  119.3000   25.7000    3.6252
  116.1000   24.3000  119.3000   25.7000    3.5732
  119.6000   26.7000  119.3000   25.7000    3.6683
  118.5000   27.9000  119.3000   25.7000    3.6099
  118.9000   26.4000  119.3000   25.7000    3.6512
  115.8000   27.4000  119.3000   25.7000    3.6266
  119.0000   25.4000  117.5000   25.0000    3.6350
  118.9000   26.4000  117.5000   25.0000    3.5791
  115.7000   27.9000  117.5000   25.0000    3.5424
  116.3000   26.3000  117.5000   25.0000    3.5201
  117.4000   26.0000  117.5000   25.0000    3.6733
  119.6000   26.7000  117.5000   25.0000    3.6142
  118.2000   26.6000  117.5000   25.0000    3.5645
  117.5000   27.3000  117.5000   25.0000    3.6179
  119.5000   25.2000  117.5000   25.0000    3.6497
  115.8000   27.4000  117.5000   25.0000    3.5520
  116.6000   27.5000  117.5000   25.0000    3.5531
  115.6000   25.0000  117.5000   25.0000    3.5092
  119.8000   25.5000  117.5000   25.0000    3.6163
  119.1000   27.6000  117.5000   25.0000    3.5561
  118.9000   27.4000  117.5000   25.0000    3.5538
  119.5000   27.4000  117.5000   25.0000    3.5720
  117.1000   25.7000  117.5000   25.0000    3.5301
  116.1000   24.3000  117.5000   25.0000    3.5679
  116.2000   23.8000  117.5000   25.0000    3.5770
  119.0000   25.0000  117.5000   25.0000    3.6903
  117.2000   26.4000  117.5000   25.0000    3.5446
  116.5000   25.0000  117.5000   25.0000    3.6911
  118.0000   28.4000  117.5000   25.0000    3.5842
  118.6000   24.9000  117.5000   25.0000    3.7106
  118.5000   27.9000  117.5000   25.0000    3.5941
  118.0000   27.7000  117.5000   25.0000    3.6079
  117.2000   26.9000  117.5000   25.0000    3.5480
  118.4000   24.5000  117.5000   25.0000    3.7060
  118.1000   26.0000  117.5000   25.0000    3.5711
  116.6000   23.7000  117.5000   25.0000    3.5623
  119.9000   26.4000  117.5000   25.0000    3.5989
  115.8000   25.6000  117.5000   25.0000    3.4688
  116.2000   28.2000  117.5000   25.0000    3.5522
  115.8000   27.4000  116.2000   28.2000    3.6650
  118.4000   24.5000  116.2000   28.2000    3.5726
  116.3000   26.3000  116.2000   28.2000    3.6129
  118.0000   28.4000  116.2000   28.2000    3.6401
  116.6000   27.5000  116.2000   28.2000    3.6370
  119.1000   27.6000  116.2000   28.2000    3.5962
  115.6000   25.0000  116.2000   28.2000    3.5610
  118.0000   27.7000  120.3000   27.1000    3.6388
  119.0000   25.4000  120.3000   27.1000    3.5957
  116.2000   28.2000  120.3000   27.1000    3.6226
  118.1000   26.0000  120.3000   27.1000    3.5899
  118.7000   26.4000  120.3000   27.1000    3.6445
  116.6000   27.5000  120.3000   27.1000    3.5664
  117.1000   25.7000  120.3000   27.1000    3.5909
  118.9000   26.4000  120.3000   27.1000    3.6505
  116.3000   26.3000  120.3000   27.1000    3.6397
  118.6000   24.9000  120.3000   27.1000    3.6166
  117.4000   26.0000  120.3000   27.1000    3.5913
  119.4000   26.0000  120.3000   27.1000    3.5758
  119.1000   27.6000  120.3000   27.1000    3.6645
  119.8000   25.5000  120.3000   27.1000    3.6456
  118.2000   26.6000  120.3000   27.1000    3.6019
  118.0000   28.4000  120.3000   27.1000    3.5810
  117.5000   27.3000  120.3000   27.1000    3.5945
  115.8000   25.6000  120.3000   27.1000    3.5923
  119.5000   25.2000  120.3000   27.1000    3.6103
  116.1000   24.3000  120.3000   27.1000    3.5890
  116.5000   25.0000  120.3000   27.1000    3.6102
  115.6000   25.0000  120.3000   27.1000    3.5728
  118.5000   27.9000  120.3000   27.1000    3.6426
  118.4000   24.5000  120.3000   27.1000    3.6234
  115.8000   27.4000  120.3000   27.1000    3.6055
  117.2000   26.9000  120.3000   27.1000    3.6225
  117.2000   26.4000  120.3000   27.1000    3.6310
  116.2000   23.8000  120.3000   27.1000    3.6146
  117.3000   24.4000  120.3000   27.1000    3.6338
  118.9000   27.4000  120.3000   27.1000    3.6415
  117.5000   25.0000  120.3000   27.1000    3.6205
  119.3000   25.7000  120.3000   27.1000    3.5888
  116.6000   24.7000  120.3000   27.1000    3.5863
  116.6000   23.7000  120.3000   27.1000    3.6330
  119.0000   25.0000  120.3000   27.1000    3.6063
  119.6000   28.0000  120.3000   27.1000    3.5307
  119.6000   28.0000  115.8000   25.6000    3.5654
  118.4000   24.5000  115.8000   25.6000    3.5747
  116.2000   28.2000  115.8000   25.6000    3.5626
  116.6000   27.5000  115.8000   25.6000    3.5840
  118.0000   28.4000  115.8000   25.6000    3.5741
  119.1000   27.6000  115.8000   25.6000    3.5662
  116.3000   26.3000  115.8000   25.6000    3.5905
  115.8000   27.4000  115.8000   25.6000    3.5418
  116.2000   28.2000  116.1000   24.3000    3.6116
  115.6000   25.0000  116.1000   24.3000    3.5387
  118.4000   24.5000  116.1000   24.3000    3.6426
  118.0000   28.4000  116.1000   24.3000    3.5720
  116.6000   27.5000  116.1000   24.3000    3.5719
  119.1000   27.6000  116.1000   24.3000    3.5700
  115.8000   27.4000  116.1000   24.3000    3.5949
  116.3000   26.3000  116.1000   24.3000    3.6372
  119.6000   28.0000  116.1000   24.3000    3.5694
  115.7000   27.9000  116.1000   24.3000    3.6197
  115.8000   25.6000  116.1000   24.3000    3.5502
  116.3000   26.3000  119.0000   25.4000    3.5936
  116.2000   23.8000  119.0000   25.4000    3.5862
  118.0000   27.7000  119.0000   25.4000    3.6015
  118.1000   26.0000  119.0000   25.4000    3.6717
