   688    3.7983    0.0666       028
  116.6000   24.7000  119.6000   26.7000    3.7336
  115.6000   25.0000  119.6000   26.7000    3.8912
  117.5000   27.3000  119.6000   26.7000    3.8062
  116.5000   25.0000  119.6000   26.7000    3.7428
  118.0000   27.7000  119.0000   25.0000    3.8231
  116.2000   23.8000  119.0000   25.0000    3.8194
  117.5000   27.3000  119.0000   25.0000    3.7867
  118.5000   27.9000  119.0000   25.0000    3.8072
  116.6000   24.7000  119.0000   25.0000    3.8185
  115.6000   25.0000  119.0000   25.0000    3.8529
  115.7000   27.9000  119.0000   25.0000    3.8164
  117.3000   24.4000  119.0000   25.0000    3.7712
  117.4000   26.0000  119.0000   25.0000    3.7993
  118.9000   27.4000  119.0000   25.0000    3.7965
  119.5000   27.4000  119.0000   25.0000    3.8418
  118.2000   26.6000  119.0000   25.0000    3.7367
  115.8000   27.4000  119.0000   25.0000    3.8049
  118.9000   26.4000  119.0000   25.0000    3.8678
  118.1000   26.0000  119.0000   25.0000    3.8272
  116.6000   23.7000  119.0000   25.0000    3.8138
  115.8000   25.6000  119.0000   25.0000    3.7860
  116.2000   28.2000  119.0000   25.0000    3.8006
  116.6000   27.5000  119.0000   25.0000    3.8010
  119.9000   26.4000  119.0000   25.0000    3.8588
  117.1000   25.7000  119.0000   25.0000    3.7671
  117.2000   26.4000  119.0000   25.0000    3.7878
  119.6000   26.7000  119.0000   25.0000    3.8216
  116.1000   24.3000  119.0000   25.0000    3.8027
  116.3000   26.3000  119.0000   25.0000    3.8052
  119.1000   27.6000  119.0000   25.0000    3.7961
  118.0000   28.4000  119.0000   25.0000    3.7981
  117.2000   26.9000  119.0000   25.0000    3.8085
  118.1000   26.0000  116.5000   25.0000    3.9130
  116.2000   23.8000  116.5000   25.0000    3.8582
  116.3000   26.3000  116.5000   25.0000    3.9823
  115.8000   27.4000  116.5000   25.0000    3.8652
  117.4000   26.0000  116.5000   25.0000    3.6526
  115.8000   25.6000  116.5000   25.0000    3.9770
  118.9000   27.4000  116.5000   25.0000    3.6694
  118.0000   28.4000  118.9000   27.4000    3.6519
  115.8000   25.6000  118.9000   27.4000    3.7491
  115.8000   27.4000  118.9000   27.4000    3.6706
  116.3000   26.3000  118.9000   27.4000    3.7914
  116.1000   24.3000  118.9000   27.4000    3.7629
  116.6000   23.7000  118.9000   27.4000    3.7765
  117.6000   24.5000  118.9000   27.4000    3.6944
  118.4000   24.5000  118.9000   27.4000    3.8371
  116.2000   23.8000  118.9000   27.4000    3.7798
  116.6000   27.5000  118.9000   27.4000    3.8485
  116.6000   27.5000  117.6000   24.5000    3.8658
  115.8000   25.6000  117.6000   24.5000    3.6547
  115.8000   27.4000  117.6000   24.5000    3.8663
  115.7000   27.9000  117.6000   24.5000    3.6717
  116.3000   26.3000  117.6000   24.5000    3.6632
  118.2000   25.3000  117.4000   26.0000    3.9026
  116.1000   24.3000  117.4000   26.0000    3.7592
  116.2000   28.2000  117.4000   26.0000    3.7488
  116.6000   27.5000  117.4000   26.0000    3.6804
  116.2000   23.8000  117.4000   26.0000    3.7372
  116.6000   23.7000  117.4000   26.0000    3.7694
  116.6000   24.7000  117.4000   26.0000    3.7437
  115.8000   25.6000  117.4000   26.0000    3.7755
  119.6000   28.0000  117.4000   26.0000    3.9674
  118.4000   24.5000  117.4000   26.0000    3.7360
  118.9000   27.4000  117.4000   26.0000    3.7239
  115.6000   25.0000  117.4000   26.0000    3.7083
  119.1000   27.6000  117.4000   26.0000    3.7290
  115.7000   27.9000  117.4000   26.0000    3.7517
  118.0000   28.4000  117.4000   26.0000    3.8316
  115.8000   27.4000  117.4000   26.0000    3.6962
  118.2000   25.3000  118.7000   26.4000    3.8227
  118.4000   24.5000  118.7000   26.4000    3.7235
  118.9000   27.4000  118.7000   26.4000    4.0241
  115.7000   27.9000  118.7000   26.4000    3.9128
  118.5000   27.9000  118.7000   26.4000    3.8064
  117.5000   25.0000  118.7000   26.4000    3.8429
  115.8000   27.4000  118.7000   26.4000    3.7890
  116.6000   24.7000  118.7000   26.4000    3.6888
  118.0000   27.7000  118.7000   26.4000    3.9088
  118.0000   28.4000  118.7000   26.4000    3.7611
  117.1000   25.7000  118.7000   26.4000    3.6435
  117.3000   24.4000  118.7000   26.4000    3.9304
  116.3000   26.3000  117.1000   25.7000    3.9077
  115.7000   27.9000  117.1000   25.7000    3.7449
  118.4000   24.5000  117.1000   25.7000    3.7633
  116.6000   27.5000  117.1000   25.7000    3.7200
  118.9000   27.4000  117.1000   25.7000    3.7443
  119.1000   27.6000  117.1000   25.7000    3.8033
  116.1000   24.3000  117.1000   25.7000    3.7206
  116.2000   23.8000  117.1000   25.7000    3.7156
  116.2000   28.2000  117.1000   25.7000    3.7645
  118.0000   28.4000  117.1000   25.7000    3.8304
  116.6000   24.7000  117.1000   25.7000    3.9637
  115.8000   27.4000  117.1000   25.7000    3.7002
  119.6000   28.0000  117.1000   25.7000    3.8318
  115.8000   25.6000  117.1000   25.7000    3.8781
  117.6000   24.5000  117.1000   25.7000    3.6889
  116.6000   23.7000  117.1000   25.7000    3.8453
  118.2000   25.3000  117.1000   25.7000    4.0109
  115.6000   25.0000  118.0000   28.4000    3.7934
  118.4000   24.5000  118.0000   28.4000    3.8322
  119.1000   27.6000  118.0000   28.4000    3.7258
  118.1000   26.0000  118.0000   27.7000    3.8118
  118.2000   25.3000  118.0000   27.7000    3.8037
  116.6000   23.7000  118.0000   27.7000    3.7950
  116.1000   24.3000  118.0000   27.7000    3.7850
  115.8000   25.6000  118.0000   27.7000    3.7682
  116.2000   23.8000  118.0000   27.7000    3.8280
  116.2000   28.2000  118.0000   27.7000    3.8388
  116.6000   24.7000  118.0000   27.7000    3.8205
  115.7000   27.9000  118.0000   27.7000    3.8297
  116.3000   26.3000  118.0000   27.7000    3.7518
  118.4000   24.5000  118.0000   27.7000    3.8835
  117.4000   26.0000  118.0000   27.7000    3.8005
  116.6000   27.5000  118.0000   27.7000    3.8009
  117.1000   25.7000  118.0000   27.7000    3.7488
  116.6000   27.5000  117.2000   26.4000    3.6848
  118.4000   24.5000  117.2000   26.4000    3.7463
  118.9000   27.4000  117.2000   26.4000    3.7438
  119.0000   25.4000  117.2000   26.4000    3.7723
  119.6000   26.7000  117.2000   26.4000    3.8209
  118.6000   24.9000  117.2000   26.4000    3.7444
  118.5000   27.9000  117.2000   26.4000    3.7302
  119.1000   27.6000  117.2000   26.4000    3.7902
  116.1000   24.3000  117.2000   26.4000    3.7492
  116.6000   23.7000  117.2000   26.4000    3.7826
  116.2000   28.2000  117.2000   26.4000    3.7743
  119.5000   25.2000  117.2000   26.4000    3.7779
  118.0000   27.7000  117.2000   26.4000    3.9481
  116.6000   24.7000  117.2000   26.4000    3.7953
  115.7000   27.9000  117.2000   26.4000    3.7294
  119.5000   27.4000  117.2000   26.4000    3.8004
  118.2000   25.3000  117.2000   26.4000    3.7386
  116.2000   23.8000  117.2000   26.4000    3.8754
  117.3000   24.4000  117.2000   26.4000    3.7218
  118.0000   28.4000  117.2000   26.4000    3.8046
  115.6000   25.0000  117.2000   26.4000    3.7815
  115.8000   25.6000  117.2000   26.4000    3.7425
  116.3000   26.3000  119.3000   25.7000    3.7730
  119.5000   27.4000  119.3000   25.7000    3.7346
  117.1000   25.7000  119.3000   25.7000    3.8084
  118.4000   24.5000  119.3000   25.7000    3.7805
  115.7000   27.9000  119.3000   25.7000    3.7898
  116.6000   27.5000  119.3000   25.7000    3.8050
  117.3000   24.4000  119.3000   25.7000    3.7564
  118.0000   27.7000  119.3000   25.7000    3.7792
  116.2000   28.2000  119.3000   25.7000    3.7946
  116.5000   25.0000  119.3000   25.7000    3.9678
  115.6000   25.0000  119.3000   25.7000    3.8674
  116.2000   23.8000  119.3000   25.7000    3.8113
  117.4000   26.0000  119.3000   25.7000    3.7710
  118.2000   26.6000  119.3000   25.7000    3.7495
  115.8000   25.6000  119.3000   25.7000    3.7808
  119.1000   27.6000  119.3000   25.7000    3.7183
  117.5000   25.0000  119.3000   25.7000    3.8326
  118.9000   27.4000  119.3000   25.7000    3.7995
  117.5000   27.3000  119.3000   25.7000    3.7699
  119.6000   28.0000  119.3000   25.7000    3.7485
  117.6000   24.5000  119.3000   25.7000    3.7641
  116.6000   23.7000  119.3000   25.7000    3.7639
  116.6000   24.7000  119.3000   25.7000    3.8014
  118.0000   28.4000  119.3000   25.7000    3.8037
  117.2000   26.4000  119.3000   25.7000    3.7770
  117.2000   26.9000  119.3000   25.7000    3.7993
  116.1000   24.3000  119.3000   25.7000    3.7801
  119.6000   26.7000  119.3000   25.7000    3.9703
  118.5000   27.9000  119.3000   25.7000    3.7949
  115.8000   27.4000  119.3000   25.7000    3.8545
  119.0000   25.4000  117.5000   25.0000    4.0203
  118.9000   26.4000  117.5000   25.0000    3.8166
  115.7000   27.9000  117.5000   25.0000    3.7658
  116.3000   26.3000  117.5000   25.0000    3.6781
  117.4000   26.0000  117.5000   25.0000    3.9568
  119.6000   26.7000  117.5000   25.0000    3.8007
  118.2000   26.6000  117.5000   25.0000    3.8381
  117.5000   27.3000  117.5000   25.0000    3.8039
  119.5000   25.2000  117.5000   25.0000    3.8416
  115.8000   27.4000  117.5000   25.0000    3.7624
  116.6000   27.5000  117.5000   25.0000    3.7446
  115.6000   25.0000  117.5000   25.0000    3.6756
  119.1000   27.6000  117.5000   25.0000    3.7820
  118.9000   27.4000  117.5000   25.0000    3.7934
  119.5000   27.4000  117.5000   25.0000    3.7619
  117.1000   25.7000  117.5000   25.0000    3.9728
  116.1000   24.3000  117.5000   25.0000    3.7021
  116.2000   23.8000  117.5000   25.0000    3.9932
  119.0000   25.0000  117.5000   25.0000    3.8319
  117.2000   26.4000  117.5000   25.0000    3.6800
  118.0000   28.4000  117.5000   25.0000    3.7774
  118.5000   27.9000  117.5000   25.0000    3.8342
  118.0000   27.7000  117.5000   25.0000    3.7934
  117.2000   26.9000  117.5000   25.0000    3.6872
  118.1000   26.0000  117.5000   25.0000    3.8623
  119.9000   26.4000  117.5000   25.0000    3.8232
  115.8000   25.6000  117.5000   25.0000    3.6929
  116.2000   28.2000  117.5000   25.0000    3.7543
  118.4000   24.5000  116.2000   28.2000    3.7754
  116.3000   26.3000  116.2000   28.2000    3.7632
  118.0000   28.4000  116.2000   28.2000    3.7214
  119.1000   27.6000  116.2000   28.2000    3.8246
  115.6000   25.0000  116.2000   28.2000    3.9347
  118.0000   27.7000  120.3000   27.1000    3.8459
  119.0000   25.4000  120.3000   27.1000    3.8430
  116.2000   28.2000  120.3000   27.1000    3.8674
  118.1000   26.0000  120.3000   27.1000    3.7664
  118.7000   26.4000  120.3000   27.1000    3.7031
  116.6000   27.5000  120.3000   27.1000    3.8069
  117.1000   25.7000  120.3000   27.1000    3.7944
  118.9000   26.4000  120.3000   27.1000    3.7593
  116.3000   26.3000  120.3000   27.1000    3.8100
  118.6000   24.9000  120.3000   27.1000    3.8225
  117.4000   26.0000  120.3000   27.1000    3.7757
  119.1000   27.6000  120.3000   27.1000    3.8346
  118.2000   26.6000  120.3000   27.1000    3.7532
  118.0000   28.4000  120.3000   27.1000    3.7531
  117.5000   27.3000  120.3000   27.1000    3.8115
  115.8000   25.6000  120.3000   27.1000    3.7383
  119.5000   25.2000  120.3000   27.1000    3.9156
  116.1000   24.3000  120.3000   27.1000    3.7690
  116.5000   25.0000  120.3000   27.1000    3.9288
  115.6000   25.0000  120.3000   27.1000    3.7665
  118.5000   27.9000  120.3000   27.1000    3.7551
  118.4000   24.5000  120.3000   27.1000    3.8034
  115.8000   27.4000  120.3000   27.1000    3.8222
  117.2000   26.9000  120.3000   27.1000    3.7995
  117.2000   26.4000  120.3000   27.1000    3.8052
  116.2000   23.8000  120.3000   27.1000    3.7898
  117.3000   24.4000  120.3000   27.1000    3.8548
  117.5000   25.0000  120.3000   27.1000    3.7886
  119.3000   25.7000  120.3000   27.1000    3.7993
  116.6000   24.7000  120.3000   27.1000    3.7793
  116.6000   23.7000  120.3000   27.1000    3.7651
  119.0000   25.0000  120.3000   27.1000    3.8460
  118.4000   24.5000  115.8000   25.6000    3.8154
  116.2000   28.2000  115.8000   25.6000    3.8085
  116.6000   27.5000  115.8000   25.6000    3.7726
  118.0000   28.4000  115.8000   25.6000    3.8210
  119.1000   27.6000  115.8000   25.6000    3.7722
  115.8000   27.4000  115.8000   25.6000    3.7096
  116.2000   28.2000  116.1000   24.3000    3.7953
  118.4000   24.5000  116.1000   24.3000    3.8697
  118.0000   28.4000  116.1000   24.3000    3.8091
  116.6000   27.5000  116.1000   24.3000    3.7426
  119.1000   27.6000  116.1000   24.3000    3.7460
  115.8000   27.4000  116.1000   24.3000    3.8003
  116.3000   26.3000  116.1000   24.3000    3.8317
  119.6000   28.0000  116.1000   24.3000    3.7580
  115.7000   27.9000  116.1000   24.3000    3.8167
  115.8000   25.6000  116.1000   24.3000    3.8169
  116.3000   26.3000  119.0000   25.4000    3.7646
  116.2000   23.8000  119.0000   25.4000    3.9008
  118.0000   27.7000  119.0000   25.4000    3.8027
  118.1000   26.0000  119.0000   25.4000    4.0084
  116.6000   24.7000  119.0000   25.4000    3.8336
  115.8000   25.6000  119.0000   25.4000    3.8749
  119.1000   27.6000  119.0000   25.4000    3.7676
  117.1000   25.7000  119.0000   25.4000    3.7361
  117.2000   26.9000  119.0000   25.4000    3.7717
  116.1000   24.3000  119.0000   25.4000    3.8327
  119.5000   27.4000  119.0000   25.4000    3.7806
  116.6000   23.7000  119.0000   25.4000    3.7574
  116.6000   27.5000  119.0000   25.4000    3.7898
  115.7000   27.9000  119.0000   25.4000    3.8213
  119.6000   28.0000  119.0000   25.4000    3.8703
  117.5000   27.3000  119.0000   25.4000    3.7547
  118.0000   28.4000  119.0000   25.4000    3.7872
  117.4000   26.0000  119.0000   25.4000    3.7778
  116.2000   28.2000  119.0000   25.4000    3.7998
  116.5000   25.0000  118.2000   26.6000    3.9190
  117.5000   27.3000  118.2000   26.6000    3.8928
  115.8000   27.4000  118.2000   26.6000    3.6658
  118.6000   24.9000  118.2000   26.6000    3.8033
  119.5000   27.4000  118.2000   26.6000    3.7341
  117.3000   24.4000  118.2000   26.6000    3.8153
  118.0000   27.7000  118.2000   26.6000    3.9628
  115.7000   27.9000  118.2000   26.6000    3.7850
  116.6000   23.7000  118.2000   26.6000    3.7981
  118.0000   28.4000  118.2000   26.6000    3.7520
  119.0000   25.4000  118.2000   26.6000    3.7331
  118.4000   24.5000  118.2000   26.6000    3.8104
  116.1000   24.3000  118.2000   26.6000    3.7860
  117.1000   25.7000  118.2000   26.6000    3.6262
  116.6000   27.5000  118.2000   26.6000    3.7753
  118.5000   27.9000  118.2000   26.6000    3.7838
  115.8000   25.6000  118.2000   26.6000    3.7493
  117.6000   24.5000  118.2000   26.6000    3.9454
  116.2000   23.8000  118.2000   26.6000    3.8096
  118.2000   25.3000  118.2000   26.6000    3.8412
  116.3000   26.3000  118.2000   26.6000    3.7977
  119.5000   25.2000  118.2000   26.6000    3.7452
  119.1000   27.6000  118.2000   26.6000    3.8208
  116.6000   24.7000  118.2000   26.6000    3.7461
  116.2000   28.2000  118.2000   26.6000    3.7485
  115.8000   27.4000  118.6000   24.9000    3.7140
  116.6000   24.7000  118.6000   24.9000    3.7877
  116.1000   24.3000  118.6000   24.9000    3.7914
  119.1000   27.6000  118.6000   24.9000    3.8390
  117.4000   26.0000  118.6000   24.9000    3.7544
  118.1000   26.0000  118.6000   24.9000    3.8368
  116.6000   23.7000  118.6000   24.9000    3.8111
  116.3000   26.3000  118.6000   24.9000    3.8061
  115.7000   27.9000  118.6000   24.9000    3.7933
  115.8000   25.6000  118.6000   24.9000    3.7199
  117.2000   26.9000  118.6000   24.9000    3.7715
  116.2000   28.2000  118.6000   24.9000    3.7946
  118.0000   27.7000  118.6000   24.9000    3.8522
  118.9000   27.4000  118.6000   24.9000    3.8443
  116.6000   27.5000  118.6000   24.9000    3.7861
  117.1000   25.7000  118.6000   24.9000    3.7796
  118.0000   28.4000  118.6000   24.9000    3.8018
  116.2000   23.8000  118.6000   24.9000    3.8264
  117.5000   27.3000  118.6000   24.9000    3.7920
  115.6000   25.0000  118.6000   24.9000    3.7818
  116.5000   25.0000  118.6000   24.9000    3.8083
  119.5000   27.4000  118.6000   24.9000    3.8269
  118.0000   28.4000  119.5000   27.4000    3.6762
  118.2000   25.3000  119.5000   27.4000    3.8236
  118.4000   24.5000  119.5000   27.4000    3.8395
  116.6000   27.5000  119.5000   27.4000    3.8143
  115.7000   27.9000  119.5000   27.4000    3.8436
  116.2000   28.2000  119.5000   27.4000    3.8626
  116.2000   23.8000  119.5000   27.4000    3.7644
  117.4000   26.0000  119.5000   27.4000    3.7270
  116.3000   26.3000  119.5000   27.4000    3.8643
  116.1000   24.3000  119.5000   27.4000    3.7641
  118.0000   27.7000  119.5000   27.4000    3.8801
  117.2000   26.9000  119.5000   27.4000    3.7101
  118.1000   26.0000  119.5000   27.4000    3.7515
  116.6000   24.7000  119.5000   27.4000    3.7830
  117.1000   25.7000  119.5000   27.4000    3.7609
  116.6000   23.7000  119.5000   27.4000    3.8317
  115.6000   25.0000  119.5000   27.4000    3.8688
  117.5000   27.3000  119.5000   27.4000    3.7371
  115.8000   25.6000  119.5000   27.4000    3.7922
  118.4000   24.5000  116.3000   26.3000    3.7874
  115.6000   25.0000  116.3000   26.3000    3.8064
  119.1000   27.6000  116.3000   26.3000    3.7695
  118.0000   28.4000  116.3000   26.3000    3.7573
  115.8000   25.6000  117.5000   27.3000    3.7336
  118.2000   25.3000  117.5000   27.3000    3.7580
  118.1000   26.0000  117.5000   27.3000    3.7320
  116.3000   26.3000  117.5000   27.3000    3.7535
  116.2000   28.2000  117.5000   27.3000    3.7410
  118.0000   28.4000  117.5000   27.3000    3.7997
